yearsofexperience,yearsatcompany,region,salary_level
12.0,0.0,10,6
5.0,2.0,10,5
7.0,0.0,10,6
2.0,2.0,10,4
2.0,0.0,10,4
5.0,2.0,10,4
3.0,2.0,10,3
13.0,1.0,10,5
5.0,1.0,10,5
25.0,0.0,10,8
0.0,0.0,10,3
10.0,2.0,10,6
5.0,5.0,10,4
16.0,6.0,10,7
10.0,1.0,10,6
4.0,2.0,10,4
10.0,0.0,10,6
2.0,0.0,10,4
0.0,0.0,10,3
9.0,3.0,10,4
0.0,0.0,10,4
9.0,1.0,10,6
25.0,20.0,10,5
10.0,1.0,10,6
7.0,7.0,10,5
7.0,0.0,10,7
14.0,4.0,10,6
6.0,1.0,10,3
6.0,6.0,10,5
10.0,1.0,10,6
14.0,2.0,10,5
17.0,0.0,10,6
0.0,0.0,10,3
2.0,1.0,10,4
10.0,3.0,10,5
5.0,3.0,10,4
15.0,12.0,10,5
1.0,1.0,10,3
12.0,5.0,10,5
1.0,1.0,10,2
8.0,4.0,10,5
10.0,1.0,10,6
9.0,1.0,10,5
12.0,0.0,10,5
28.0,1.0,10,6
17.0,6.0,10,8
3.0,3.0,10,5
15.0,1.0,10,7
5.0,1.0,10,5
11.0,1.0,10,5
0.0,0.0,10,4
0.0,0.0,10,3
23.0,5.0,10,7
5.0,1.0,10,4
4.0,0.0,10,3
3.0,3.0,10,4
1.0,1.0,10,3
0.0,0.0,10,4
10.0,0.0,10,6
8.0,4.0,10,7
3.0,3.0,10,3
15.0,1.0,10,7
6.0,2.0,10,5
10.0,2.0,10,4
4.0,0.0,10,5
20.0,12.0,10,8
18.0,15.0,10,7
18.0,3.0,10,5
10.0,2.0,10,8
3.0,1.0,10,5
10.0,1.0,10,5
20.0,4.0,10,6
6.0,0.0,10,7
20.0,5.0,10,4
10.0,2.0,10,6
4.0,4.0,10,4
3.0,0.0,10,4
12.0,0.0,10,6
20.0,7.0,10,7
13.0,5.0,10,4
2.0,0.0,10,5
15.0,1.0,10,7
9.0,5.0,10,6
8.0,8.0,10,6
8.0,5.0,10,5
19.0,19.0,10,6
4.0,1.0,10,5
12.0,2.0,10,6
7.0,1.0,10,7
10.0,4.0,10,4
12.0,2.0,10,6
10.0,5.0,10,6
15.0,5.0,10,4
2.0,1.0,10,3
19.0,0.0,10,5
6.0,4.0,10,4
5.0,5.0,10,4
10.0,0.0,10,5
3.0,0.0,10,4
3.0,0.0,10,4
6.0,1.0,10,4
4.0,1.0,10,4
2.0,0.0,10,4
9.0,2.0,10,5
19.0,5.0,10,9
2.0,2.0,10,3
2.0,2.0,10,4
7.0,7.0,10,3
12.0,1.0,10,6
15.0,15.0,10,3
6.0,6.0,10,5
6.0,6.0,10,3
9.0,1.0,10,7
15.0,10.0,10,6
13.0,5.0,10,5
7.0,5.0,10,4
3.0,1.0,10,4
6.0,6.0,10,5
5.0,0.0,10,5
0.0,0.0,10,4
8.0,5.0,10,4
20.0,7.0,10,7
10.0,3.0,10,6
10.0,2.0,10,4
10.0,1.0,10,4
0.0,0.0,10,2
14.0,2.0,10,5
4.0,4.0,10,5
7.0,2.0,10,4
5.0,5.0,10,3
5.0,4.0,10,5
5.0,4.0,10,6
4.0,1.0,10,6
2.0,2.0,10,4
2.0,0.0,10,4
4.0,2.0,10,4
4.0,2.0,10,3
15.0,1.0,10,3
10.0,2.0,10,6
2.0,0.0,10,4
5.0,5.0,10,5
10.0,5.0,10,7
30.0,5.0,10,6
12.0,1.0,10,5
14.0,4.0,10,8
8.0,3.0,10,5
6.0,0.0,10,6
24.0,2.0,10,8
10.0,10.0,10,6
19.0,7.0,10,7
20.0,2.0,10,5
3.0,1.0,10,2
16.0,10.0,10,8
8.0,2.0,10,4
3.0,1.0,10,3
0.0,0.0,10,2
12.0,0.0,10,6
9.0,3.0,10,3
3.0,3.0,10,3
21.0,6.0,10,8
5.0,4.0,10,3
16.0,5.0,10,6
3.0,1.0,10,3
2.0,2.0,10,5
12.0,3.0,10,6
10.0,1.0,10,5
15.0,2.0,10,6
6.0,0.0,10,8
13.0,0.0,10,5
5.0,1.0,10,4
12.0,4.0,10,6
3.0,1.0,10,4
20.0,7.0,10,7
1.0,1.0,10,4
0.0,0.0,10,4
12.0,4.0,10,5
2.0,1.0,10,4
0.0,0.0,10,3
1.0,0.0,10,3
15.0,0.0,10,7
27.0,20.0,10,8
14.0,2.0,10,5
15.0,0.0,10,7
8.0,5.0,10,4
11.0,4.0,10,6
1.0,1.0,10,4
2.0,1.0,10,4
15.0,3.0,10,6
10.0,5.0,10,6
6.0,3.0,10,5
8.0,3.0,10,4
15.0,5.0,10,6
0.0,0.0,10,4
12.0,1.0,10,7
12.0,2.0,10,5
10.0,7.0,10,5
0.0,0.0,10,3
0.0,0.0,10,4
3.0,0.0,10,5
5.0,5.0,10,6
16.0,2.0,10,6
14.0,6.0,10,6
0.0,0.0,10,2
10.0,6.0,10,2
14.0,10.0,10,5
7.0,7.0,10,5
1.0,0.0,10,1
10.0,8.0,10,4
10.0,4.0,10,5
3.0,3.0,10,3
5.0,1.0,10,5
0.0,0.0,10,2
8.0,3.0,10,5
5.0,3.0,10,3
20.0,2.0,10,6
6.0,2.0,10,3
10.0,2.0,10,4
5.0,1.0,10,6
1.0,0.0,10,3
15.0,2.0,10,8
0.0,0.0,10,2
0.0,0.0,10,2
3.0,3.0,10,4
8.0,2.0,10,4
4.0,0.0,10,5
5.0,0.0,10,5
8.0,1.0,10,6
0.0,0.0,10,3
0.0,0.0,10,4
4.0,0.0,10,3
11.0,5.0,10,6
9.0,6.0,10,4
10.0,5.0,10,3
4.0,2.0,10,4
19.0,1.0,10,6
2.0,0.0,10,5
2.0,0.0,10,5
10.0,2.0,10,6
3.0,0.0,10,3
0.0,0.0,10,3
2.0,2.0,10,5
5.0,3.0,10,4
15.0,2.0,10,9
4.0,4.0,10,3
2.0,2.0,10,2
6.0,1.0,10,3
9.0,9.0,10,7
6.0,5.0,10,5
5.0,0.0,10,5
4.0,0.0,10,3
4.0,0.0,10,5
17.0,5.0,10,5
22.0,1.0,10,8
3.0,1.0,10,5
5.0,0.0,10,4
17.0,3.0,10,5
4.0,0.0,10,5
7.0,5.0,10,6
3.0,2.0,10,4
7.0,0.0,10,4
15.0,1.0,10,4
10.0,5.0,10,6
2.0,2.0,10,4
3.0,2.0,10,4
1.0,0.0,10,4
0.0,0.0,10,2
0.0,0.0,10,2
12.0,6.0,10,8
6.0,0.0,10,4
0.0,0.0,10,3
13.0,0.0,10,5
13.0,2.0,10,7
0.0,0.0,10,3
7.0,0.0,10,6
15.0,4.0,10,6
10.0,1.0,10,4
8.0,2.0,10,8
4.0,2.0,10,3
2.0,0.0,10,5
4.0,1.0,10,5
5.0,1.0,10,5
0.0,0.0,10,4
2.0,0.0,10,4
3.0,1.0,10,4
4.0,4.0,10,3
2.0,2.0,10,4
0.0,0.0,10,3
0.0,0.0,10,3
18.0,18.0,10,5
3.0,2.0,10,4
8.0,0.0,10,5
0.0,0.0,10,3
9.0,3.0,10,4
14.0,6.0,10,6
0.0,0.0,10,4
2.0,2.0,10,3
2.0,2.0,10,3
5.0,4.0,10,4
15.0,8.0,10,3
2.0,0.0,10,3
4.0,0.0,10,5
0.0,0.0,10,2
5.0,3.0,10,4
0.0,0.0,10,4
2.0,0.0,10,4
0.0,0.0,10,2
9.0,2.0,10,6
3.0,0.0,10,4
0.0,0.0,10,3
2.0,2.0,10,3
5.0,0.0,10,5
1.0,1.0,10,3
7.0,7.0,10,5
2.0,2.0,10,3
30.0,0.0,10,3
4.0,0.0,10,4
5.0,5.0,10,5
8.0,1.0,10,4
19.0,19.0,10,6
2.0,2.0,10,4
8.0,0.0,10,4
3.0,3.0,10,4
6.0,6.0,10,4
0.0,0.0,10,3
3.0,1.0,10,4
9.0,5.0,10,5
6.0,3.0,10,5
0.0,0.0,10,3
3.0,3.0,10,6
2.0,2.0,10,3
15.0,15.0,10,6
25.0,13.0,10,5
10.0,3.0,10,4
2.0,2.0,10,4
3.0,1.0,10,4
13.0,0.0,10,7
3.0,3.0,10,6
5.0,5.0,10,4
14.0,5.0,10,5
1.0,1.0,10,4
1.0,1.0,10,2
6.0,6.0,10,5
0.0,0.0,10,5
20.0,13.0,10,6
1.0,0.0,10,4
30.0,8.0,10,7
2.0,2.0,10,3
15.0,5.0,10,8
12.0,4.0,10,5
24.0,2.0,10,8
3.0,0.0,10,4
7.0,1.0,10,5
5.0,1.0,10,4
22.0,10.0,10,7
10.0,7.0,10,5
15.0,0.0,10,4
8.0,3.0,10,4
10.0,4.0,10,6
4.0,2.0,10,5
0.0,0.0,10,3
7.0,1.0,10,5
6.0,6.0,10,4
2.0,2.0,10,4
3.0,3.0,10,3
6.0,3.0,10,6
8.0,4.0,10,5
16.0,10.0,10,7
2.0,1.0,10,4
0.0,0.0,10,2
15.0,10.0,10,6
3.0,3.0,10,4
2.0,0.0,10,3
7.0,1.0,10,6
3.0,3.0,10,5
5.0,5.0,10,4
5.0,4.0,10,4
13.0,2.0,10,5
22.0,0.0,10,5
6.0,0.0,10,5
14.0,13.0,10,6
14.0,4.0,10,7
12.0,7.0,10,5
4.0,4.0,10,4
10.0,5.0,10,5
2.0,2.0,10,3
0.0,0.0,10,4
10.0,2.0,10,5
3.0,0.0,10,5
2.0,0.0,10,3
3.0,1.0,10,4
3.0,0.0,10,5
15.0,1.0,10,7
0.0,0.0,10,4
9.0,1.0,10,6
15.0,6.0,10,7
20.0,1.0,10,6
12.0,3.0,10,7
21.0,10.0,10,8
14.0,0.0,10,6
4.0,2.0,10,4
6.0,3.0,10,4
4.0,4.0,10,4
1.0,0.0,10,4
5.0,1.0,10,5
7.0,4.0,10,6
20.0,1.0,10,5
4.0,4.0,10,4
2.0,0.0,10,5
2.0,0.0,10,3
20.0,7.0,10,7
2.0,2.0,10,4
0.0,0.0,10,4
3.0,3.0,10,4
10.0,3.0,10,6
5.0,0.0,10,4
11.0,1.0,10,7
6.0,0.0,10,5
0.0,0.0,10,4
10.0,1.0,10,5
4.0,3.0,10,3
6.0,5.0,10,4
1.0,0.0,10,3
5.0,1.0,10,4
13.0,0.0,10,6
10.0,4.0,10,5
3.0,3.0,10,5
2.0,2.0,10,2
4.0,4.0,10,4
7.0,0.0,10,4
7.0,5.0,10,4
0.0,0.0,10,2
14.0,4.0,10,7
5.0,1.0,10,4
15.0,0.0,10,4
12.0,1.0,10,6
3.0,3.0,10,4
3.0,1.0,10,6
1.0,0.0,10,4
1.0,0.0,10,4
7.0,3.0,10,5
3.0,0.0,10,3
10.0,5.0,10,5
5.0,0.0,10,6
2.0,0.0,10,4
17.0,3.0,10,6
5.0,1.0,10,5
6.0,0.0,10,6
2.0,0.0,10,6
3.0,3.0,10,3
16.0,13.0,10,6
3.0,0.0,10,5
11.0,3.0,10,6
8.0,6.0,10,6
29.0,0.0,10,8
10.0,0.0,10,7
10.0,1.0,10,6
20.0,9.0,10,6
8.0,8.0,10,5
3.0,1.0,10,6
3.0,3.0,10,4
5.0,5.0,10,6
5.0,0.0,10,6
4.0,4.0,10,6
5.0,3.0,10,3
3.0,3.0,10,4
2.0,2.0,10,3
5.0,3.0,10,4
14.0,8.0,10,5
7.0,7.0,10,5
5.0,0.0,10,5
5.0,5.0,10,3
5.0,4.0,10,4
3.0,3.0,10,5
3.0,0.0,10,5
3.0,0.0,10,5
0.0,0.0,10,4
5.0,1.0,10,4
4.0,3.0,10,3
2.0,2.0,10,3
4.0,4.0,10,3
5.0,1.0,10,5
15.0,0.0,10,6
7.0,2.0,10,6
2.0,2.0,10,2
11.0,3.0,10,6
1.0,0.0,10,3
7.0,7.0,10,5
2.0,2.0,10,4
2.0,2.0,10,4
4.0,3.0,10,5
1.0,0.0,10,3
2.0,2.0,10,4
15.0,6.0,10,6
15.0,2.0,10,6
10.0,4.0,10,7
1.0,1.0,10,3
4.0,4.0,10,4
8.0,8.0,10,5
16.0,5.0,10,6
3.0,0.0,10,5
8.0,1.0,10,5
0.0,0.0,10,3
3.0,0.0,10,5
10.0,4.0,10,5
8.0,0.0,10,6
1.0,1.0,10,4
11.0,0.0,10,6
0.0,0.0,10,4
5.0,0.0,10,5
10.0,0.0,10,6
4.0,3.0,10,4
6.0,0.0,10,6
0.0,0.0,10,4
6.0,1.0,10,5
2.0,2.0,10,5
6.0,0.0,10,5
10.0,3.0,10,7
13.0,2.0,10,6
6.0,0.0,10,6
6.0,1.0,10,6
5.0,0.0,10,5
3.0,2.0,10,5
7.0,2.0,10,6
2.0,2.0,10,5
8.0,7.0,10,6
10.0,0.0,10,7
3.0,2.0,10,4
1.0,0.0,10,3
3.0,0.0,10,5
9.0,9.0,10,5
13.0,10.0,10,5
2.0,0.0,10,4
1.0,1.0,10,3
3.0,3.0,10,3
3.0,0.0,10,5
14.0,3.0,10,6
7.0,1.0,10,5
3.0,1.0,10,2
20.0,1.0,10,6
5.0,4.0,10,4
4.0,4.0,10,4
0.0,0.0,10,4
3.0,3.0,10,4
12.0,6.0,10,8
1.0,0.0,10,3
2.0,0.0,10,5
18.0,1.0,10,5
2.0,2.0,10,4
27.0,5.0,10,7
15.0,2.0,10,6
10.0,1.0,10,4
6.0,2.0,10,4
1.0,1.0,10,3
20.0,15.0,10,8
3.0,0.0,10,5
4.0,0.0,10,4
17.0,2.0,10,6
10.0,0.0,10,6
3.0,0.0,10,5
4.0,4.0,10,4
25.0,1.0,10,6
2.0,1.0,10,4
8.0,4.0,10,6
14.0,0.0,10,7
10.0,3.0,10,5
40.0,4.0,10,4
21.0,5.0,10,6
10.0,3.0,10,6
4.0,1.0,10,5
2.0,2.0,10,3
6.0,1.0,10,4
2.0,1.0,10,3
3.0,3.0,10,4
2.0,2.0,10,4
4.0,0.0,10,5
0.0,0.0,10,4
2.0,2.0,10,2
4.0,1.0,10,5
0.0,0.0,10,4
1.0,1.0,10,3
14.0,0.0,10,5
10.0,2.0,10,5
5.0,5.0,10,4
8.0,5.0,10,5
6.0,6.0,10,3
2.0,1.0,10,3
3.0,0.0,10,4
11.0,5.0,10,7
2.0,2.0,10,3
1.0,0.0,10,4
3.0,0.0,10,4
2.0,1.0,10,4
2.0,2.0,10,5
11.0,0.0,10,5
7.0,2.0,10,4
9.0,5.0,10,5
7.0,4.0,10,5
9.0,1.0,10,6
12.0,3.0,10,8
15.0,0.0,10,8
15.0,1.0,10,8
4.0,2.0,10,4
3.0,3.0,10,5
14.0,2.0,10,5
1.0,0.0,10,3
3.0,0.0,10,5
6.0,6.0,10,7
12.0,1.0,10,6
13.0,2.0,10,6
1.0,1.0,10,3
0.0,0.0,10,3
14.0,0.0,10,8
2.0,0.0,10,4
25.0,10.0,10,6
2.0,0.0,10,5
8.0,3.0,10,6
9.0,0.0,10,7
15.0,4.0,10,6
3.0,0.0,10,5
8.0,3.0,10,5
8.0,3.0,10,4
17.0,2.0,10,6
8.0,0.0,10,5
20.0,7.0,10,6
0.0,0.0,10,4
0.0,0.0,10,4
7.0,1.0,10,5
5.0,1.0,10,5
16.0,5.0,10,6
12.0,1.0,10,6
3.0,3.0,10,3
5.0,2.0,10,3
7.0,0.0,10,6
7.0,1.0,10,4
4.0,1.0,10,3
0.0,0.0,10,4
7.0,0.0,10,6
2.0,0.0,10,3
9.0,9.0,10,5
9.0,0.0,10,6
1.0,1.0,10,3
2.0,2.0,10,4
11.0,1.0,10,5
0.0,0.0,10,2
1.0,0.0,10,3
8.0,5.0,10,5
6.0,1.0,10,5
24.0,0.0,10,7
6.0,6.0,10,6
20.0,20.0,10,7
18.0,18.0,10,5
15.0,0.0,10,6
7.0,4.0,10,5
5.0,1.0,10,6
11.0,4.0,10,6
17.0,3.0,10,8
5.0,2.0,10,3
3.0,1.0,10,3
11.0,6.0,10,6
5.0,1.0,10,4
2.0,0.0,10,4
8.0,1.0,10,5
5.0,5.0,10,4
2.0,2.0,10,4
16.0,16.0,10,4
5.0,2.0,10,5
2.0,1.0,10,3
6.0,3.0,10,6
14.0,2.0,10,6
23.0,2.0,10,7
9.0,5.0,10,6
7.0,6.0,10,5
3.0,3.0,10,3
4.0,0.0,10,7
15.0,5.0,10,6
15.0,2.0,10,9
6.0,1.0,10,5
1.0,1.0,10,2
0.0,0.0,10,3
1.0,0.0,10,3
6.0,2.0,10,6
5.0,1.0,10,6
12.0,3.0,10,5
5.0,0.0,10,6
6.0,4.0,10,6
10.0,3.0,10,5
5.0,0.0,10,4
14.0,0.0,10,7
13.0,1.0,10,5
18.0,7.0,10,6
7.0,0.0,10,6
1.0,0.0,10,5
2.0,1.0,10,4
5.0,4.0,10,4
18.0,3.0,10,6
3.0,0.0,10,4
1.0,1.0,10,2
4.0,2.0,10,5
5.0,5.0,10,4
0.0,0.0,10,2
5.0,0.0,10,7
5.0,0.0,10,6
6.0,1.0,10,5
2.0,2.0,10,3
5.0,1.0,10,5
10.0,2.0,10,5
3.0,0.0,10,4
2.0,0.0,10,5
1.0,0.0,10,3
8.0,0.0,10,6
6.0,6.0,10,4
10.0,0.0,10,4
5.0,4.0,10,3
2.0,2.0,10,3
12.0,5.0,10,7
15.0,15.0,10,6
5.0,2.0,10,5
10.0,0.0,10,7
5.0,1.0,10,5
5.0,3.0,10,3
15.0,1.0,10,5
8.0,5.0,10,7
0.0,0.0,10,2
13.0,6.0,10,7
1.0,1.0,10,4
1.0,0.0,10,4
4.0,0.0,10,6
4.0,1.0,10,4
4.0,0.0,10,5
1.0,1.0,10,4
13.0,10.0,10,5
1.0,0.0,10,5
12.0,0.0,10,6
10.0,2.0,10,5
10.0,3.0,10,6
0.0,0.0,10,2
2.0,2.0,10,3
15.0,0.0,10,6
0.0,0.0,10,4
10.0,4.0,10,6
8.0,8.0,10,8
11.0,8.0,10,7
3.0,0.0,10,6
15.0,2.0,10,9
3.0,0.0,10,5
2.0,0.0,10,5
6.0,1.0,10,6
5.0,2.0,10,3
15.0,4.0,10,6
4.0,1.0,10,4
2.0,0.0,10,4
15.0,5.0,10,5
8.0,0.0,10,7
0.0,0.0,10,4
15.0,7.0,10,6
1.0,1.0,10,4
0.0,0.0,10,4
10.0,3.0,10,6
14.0,2.0,10,5
4.0,0.0,10,5
15.0,3.0,10,8
1.0,0.0,10,4
25.0,4.0,10,7
17.0,17.0,10,6
15.0,10.0,10,6
2.0,0.0,10,4
1.0,1.0,10,4
7.0,3.0,10,4
2.0,2.0,10,5
3.0,2.0,10,5
9.0,3.0,10,6
15.0,0.0,10,7
10.0,2.0,10,7
10.0,4.0,10,6
9.0,2.0,10,4
11.0,0.0,10,6
10.0,3.0,10,5
6.0,0.0,10,5
6.0,4.0,10,5
3.0,3.0,10,5
6.0,2.0,10,4
6.0,0.0,10,3
7.0,2.0,10,6
10.0,3.0,10,6
8.0,8.0,10,5
11.0,0.0,10,7
3.0,0.0,10,3
16.0,13.0,10,6
8.0,6.0,10,4
6.0,0.0,10,5
2.0,1.0,10,3
5.0,1.0,10,5
5.0,0.0,10,6
3.0,0.0,10,5
12.0,0.0,10,6
15.0,0.0,10,4
9.0,4.0,10,8
6.0,6.0,10,6
10.0,10.0,10,5
9.0,0.0,10,6
15.0,0.0,10,7
8.0,1.0,10,6
8.0,1.0,10,4
2.0,0.0,10,2
4.0,0.0,10,7
6.0,1.0,10,5
7.0,3.0,10,5
5.0,0.0,10,5
20.0,1.0,10,8
13.0,10.0,10,7
20.0,5.0,10,8
0.0,0.0,10,4
15.0,4.0,10,4
15.0,0.0,10,9
9.0,0.0,10,5
9.0,7.0,10,7
8.0,5.0,10,6
15.0,6.0,10,6
11.0,5.0,10,6
7.0,1.0,10,5
6.0,6.0,10,5
9.0,1.0,10,5
10.0,1.0,10,7
16.0,0.0,10,5
9.0,7.0,10,6
4.0,4.0,10,3
4.0,1.0,10,6
0.0,0.0,10,3
8.0,0.0,10,6
27.0,0.0,10,6
4.0,1.0,10,4
0.0,0.0,10,4
3.0,0.0,10,5
8.0,2.0,10,5
4.0,4.0,10,5
0.0,0.0,10,4
8.0,8.0,10,4
9.0,9.0,10,5
2.0,0.0,10,4
14.0,0.0,10,6
3.0,0.0,10,8
6.0,5.0,10,4
2.0,2.0,10,4
3.0,0.0,10,5
2.0,2.0,10,5
6.0,5.0,10,7
21.0,3.0,10,6
5.0,5.0,10,5
1.0,0.0,10,4
0.0,0.0,10,4
7.0,0.0,10,7
20.0,8.0,10,4
3.0,0.0,10,4
2.0,1.0,10,4
6.0,4.0,10,6
5.0,3.0,10,3
5.0,0.0,10,6
8.0,0.0,10,5
10.0,2.0,10,6
5.0,1.0,10,6
6.0,2.0,10,4
17.0,10.0,10,5
15.0,3.0,10,5
12.0,3.0,10,6
7.0,1.0,10,5
9.0,4.0,10,8
0.0,0.0,10,3
8.0,6.0,10,4
7.0,1.0,10,3
15.0,9.0,10,8
3.0,0.0,10,5
16.0,4.0,10,6
3.0,0.0,10,2
8.0,4.0,10,2
5.0,2.0,10,6
14.0,14.0,10,7
15.0,5.0,10,8
10.0,7.0,10,5
8.0,2.0,10,4
3.0,0.0,10,4
3.0,1.0,10,3
5.0,1.0,10,5
4.0,0.0,10,5
12.0,2.0,10,4
4.0,4.0,10,4
25.0,2.0,10,8
5.0,0.0,10,5
8.0,8.0,10,6
7.0,1.0,10,5
1.0,1.0,10,3
7.0,0.0,10,6
10.0,5.0,10,5
10.0,1.0,10,6
20.0,10.0,10,4
0.0,0.0,10,3
18.0,1.0,10,6
4.0,4.0,10,5
4.0,4.0,10,5
3.0,1.0,10,5
9.0,3.0,10,6
6.0,1.0,10,5
5.0,0.0,10,4
6.0,6.0,10,4
14.0,0.0,10,6
20.0,20.0,10,5
0.0,0.0,10,2
0.0,0.0,10,5
13.0,2.0,10,6
3.0,1.0,10,4
5.0,5.0,10,4
0.0,0.0,10,3
2.0,2.0,10,4
2.0,2.0,10,4
6.0,4.0,10,5
4.0,2.5,10,6
10.0,10.0,10,6
3.0,2.0,10,4
3.0,3.0,2,5
8.0,8.0,10,4
9.0,9.0,10,4
5.0,1.0,8,3
5.0,2.0,8,5
7.0,1.0,8,5
23.0,4.0,8,6
8.0,3.0,8,7
16.0,0.0,8,6
16.0,16.0,8,7
7.0,1.0,8,5
16.0,2.0,8,5
1.0,0.0,8,3
7.0,5.0,8,7
0.0,0.0,8,3
6.0,0.0,8,5
5.0,2.0,8,5
2.0,2.0,8,3
3.0,3.0,8,4
16.0,10.0,8,6
17.0,2.0,8,7
3.0,1.0,8,4
25.0,3.0,8,6
10.0,2.0,8,4
20.0,15.0,8,6
6.0,5.0,8,3
10.0,1.0,8,5
0.0,0.0,8,4
4.0,0.0,8,4
15.0,4.0,8,7
5.0,5.0,8,3
14.0,14.0,8,8
2.0,2.0,8,3
1.0,1.0,8,3
3.0,3.0,8,3
2.0,0.0,8,6
7.0,4.0,8,3
15.0,15.0,8,6
5.0,1.0,8,5
2.0,2.0,8,3
4.0,0.0,8,4
13.0,8.0,8,7
5.0,1.0,8,4
10.0,2.0,8,3
7.0,2.0,8,6
5.0,5.0,9,4
4.0,4.0,9,3
15.0,15.0,9,5
7.0,4.0,9,3
0.0,0.0,9,3
3.0,2.0,9,3
4.0,2.0,9,5
5.0,2.0,9,3
3.0,3.0,9,3
0.0,0.0,9,3
6.0,2.0,9,5
4.0,1.0,9,3
1.0,1.0,9,5
5.0,4.0,9,4
15.0,5.0,9,5
4.0,4.0,9,5
26.0,5.0,9,4
2.0,2.0,9,3
2.0,2.0,9,4
2.0,2.0,10,2
1.0,1.0,10,1
8.0,1.0,10,5
1.0,1.0,10,1
5.0,5.0,10,2
9.0,9.0,10,4
1.0,1.0,10,1
1.0,0.0,10,1
20.0,4.0,10,4
3.0,2.0,10,4
5.0,4.5,10,4
5.0,1.0,10,5
10.0,3.0,10,5
2.0,1.0,10,5
1.0,1.0,10,3
6.0,1.0,10,6
10.0,3.0,10,6
4.0,2.0,10,4
7.0,4.0,10,5
2.0,2.0,10,5
25.0,4.0,10,6
7.0,0.0,10,5
3.0,1.0,10,5
23.0,7.0,10,7
15.0,6.0,10,4
7.0,3.0,10,4
6.0,6.0,10,4
15.0,7.0,10,5
1.0,1.0,10,3
3.0,0.0,10,5
9.0,4.0,10,4
16.0,4.0,10,8
3.0,1.0,10,4
3.0,0.0,10,4
10.0,4.0,10,5
4.0,2.0,10,5
4.0,3.0,10,5
20.0,1.0,10,7
11.0,5.0,10,4
2.0,2.0,10,4
7.0,2.0,10,5
9.0,5.0,10,6
4.0,3.0,10,4
13.0,3.0,10,8
5.0,4.0,10,4
7.0,6.0,10,6
11.0,11.0,10,6
10.0,0.0,10,6
11.0,11.0,10,4
17.0,7.0,10,6
3.0,2.0,10,5
2.0,1.0,4,3
11.0,11.0,4,5
2.0,0.0,4,4
4.0,1.0,4,3
10.0,5.0,4,4
2.0,2.0,4,4
5.0,5.0,4,5
10.0,8.0,4,8
2.0,0.0,4,5
8.0,3.0,4,4
2.0,0.0,4,3
10.0,7.0,4,5
1.0,1.0,4,3
2.0,2.0,10,1
1.0,1.0,10,4
7.0,2.0,10,4
5.0,3.0,3,5
3.0,0.5,3,4
10.0,3.0,3,5
3.0,0.0,3,5
0.0,0.0,3,4
2.5,2.5,3,4
11.0,11.0,3,8
4.0,4.0,3,4
1.0,1.0,3,3
2.0,2.0,3,4
5.0,5.0,3,5
2.0,2.0,3,5
2.0,2.0,3,5
3.0,2.0,3,5
1.0,1.0,3,4
4.0,0.0,3,5
3.0,1.0,3,5
7.0,0.5,3,7
10.0,7.0,3,5
0.0,0.0,3,4
13.0,13.0,3,8
3.0,1.0,3,6
4.0,1.0,3,5
6.0,1.5,3,6
5.0,1.0,3,6
0.0,0.0,3,5
1.0,1.0,3,4
13.0,2.0,3,7
16.0,10.0,3,6
14.0,13.0,3,6
6.0,2.0,3,4
1.0,1.0,3,4
4.0,1.0,3,6
1.0,1.0,3,4
2.0,0.0,3,4
5.0,3.0,3,4
0.0,0.0,3,4
15.0,6.0,3,6
7.0,7.0,3,5
8.0,2.0,3,7
6.0,0.0,3,6
6.0,0.0,3,6
6.0,0.0,3,6
2.0,0.0,3,4
8.0,3.0,3,6
0.0,0.0,3,5
0.0,0.0,3,4
4.0,1.0,3,5
5.0,0.0,3,6
0.0,0.0,3,4
2.0,2.0,3,4
0.0,0.0,3,4
5.0,5.0,3,6
3.0,0.0,3,6
12.0,12.0,3,7
5.0,5.0,3,5
0.0,0.0,3,5
12.0,12.0,3,8
1.0,1.0,3,4
7.0,1.0,3,6
12.0,12.0,3,7
4.0,1.0,3,4
10.0,7.0,3,7
10.0,8.0,3,6
7.0,2.0,3,5
10.0,10.0,3,8
10.0,2.0,3,7
10.0,4.0,3,6
2.0,0.0,3,4
2.0,0.0,3,5
4.0,1.0,3,5
8.0,1.0,3,6
8.0,3.0,3,6
12.0,12.0,3,6
5.0,2.0,3,4
3.0,0.0,3,5
8.0,6.0,3,5
4.0,3.0,3,4
10.0,0.0,3,7
6.0,4.0,3,4
1.0,1.0,3,4
2.0,2.0,3,5
8.0,23.0,3,6
4.0,2.0,3,5
8.0,2.0,3,6
5.0,0.0,3,5
5.0,1.0,3,5
17.0,1.0,3,7
1.0,1.5,3,3
1.0,1.5,3,3
13.0,1.0,3,6
9.0,3.0,3,6
5.0,0.0,3,6
14.0,1.0,3,7
1.0,1.0,3,3
20.0,14.0,3,7
5.0,2.0,3,5
10.0,0.0,3,6
9.0,3.0,3,5
8.0,4.0,3,5
2.0,1.5,3,5
7.0,5.0,3,6
12.0,2.0,3,9
14.0,7.0,3,7
0.0,1.0,3,3
1.0,1.0,3,4
1.0,1.0,3,4
2.0,2.0,3,3
2.0,2.0,3,3
2.0,6.0,3,4
7.0,1.0,3,7
8.0,4.0,3,5
10.0,3.0,3,5
15.0,2.0,3,6
4.0,2.0,3,5
12.0,2.0,3,6
